life_expectancy,state,median_income,unemployment,income_inequality,gender_pay_gap,disconnected_youth,adult_smoking,physical_inactivity,adult_obesity,diabetes_prevalence,food_insecurity,insufficient_sleep,pm25,primary_care_physicians,homeownership,severe_housing_cost_burden
75.531424261,MO,68326,0.0326053923,3.5126698169,0.8406202843,0.0511305242,0.178,0.236,0.4,0.101,0.138,0.385,7.2,3.508772e-4,0.6386363636,0.0957072833
72.262874964,MO,52211,0.0324253442,4.0871902183,0.7794368871,0.1161487519,0.238,0.301,0.441,0.111,0.172,0.401,7.2,5.535106e-4,0.7010309278,0.0947307803
73.599512688,MO,58128,0.0309079202,4.5087386645,0.8515273064,0.0861176471,0.205,0.276,0.419,0.108,0.16,0.397,8.3,3.914303e-4,0.7279842112,0.099616041
75.723256585,MO,79954,0.0312806466,3.6463290512,0.6461255989,0.1605476042,0.189,0.259,0.413,0.095,0.139,0.391,7.8,4.87124e-5,0.7833630687,0.0910087719
72.2061914,MO,54452,0.0325511644,4.2789057854,0.7958303871,0.1369095276,0.252,0.327,0.412,0.127,0.164,0.415,9,8.55322e-5,0.6783364662,0.0889055848
73.866151018,MO,60780,0.0311724339,4.17150705,0.7060937238,0.1115511551,0.217,0.271,0.361,0.103,0.153,0.409,7.9,0.0010169016,0.6981249445,0.1008520096
73.827893881,MO,52072,0.0373409442,5.0379771456,0.9496279826,0.363372093,0.234,0.29,0.431,0.112,0.186,0.407,7.3,2.806492e-4,0.7972676263,0.1175644626
74.313504961,MO,63292,0.03024401,3.6741468426,0.7667530477,0.1267414203,0.18,0.251,0.369,0.099,0.153,0.381,9.2,1.178729e-4,0.768474914,0.0735034803
74.6678121,MO,55021,0.0311768514,3.8776209401,0.7240260951,0.0503018109,0.194,0.27,0.39,0.104,0.158,0.386,7.2,5.557099e-4,0.7011867509,0.0946942229
73.729049851,MO,71856,0.0362541898,3.8537609899,0.8949340858,0.1415137968,0.18,0.242,0.354,0.105,0.159,0.426,7.3,2.787275e-4,0.5940732627,0.105469491
73.668217979,MO,59692,0.0350527783,3.8628954568,0.7709172169,0.1004291845,0.215,0.302,0.416,0.109,0.171,0.4,7.4,2.827141e-4,0.7036316472,0.0776989581
79.082650235,MO,98765,0.0254817729,3.586853989,0.7740491601,0.0338460055,0.158,0.215,0.361,0.085,0.101,0.406,9.4,4.683144e-4,0.8069283221,0.0769260275
76.345893331,MO,81631,0.0295369903,4.6693080357,0.7625267926,0.0598402951,0.166,0.233,0.334,0.102,0.115,0.35,7.7,0.0012144162,0.6904390472,0.1242112525
73.74249574,MO,52078,0.038569033,3.7850082994,0.7071186075,0.320855615,0.198,0.251,0.398,0.095,0.156,0.387,7.4,2.484472e-4,0.7897681855,0.0478547855
74.928963239,MO,54514,0.0490532567,4.3352501438,0.8014938937,0.0723146747,0.217,0.298,0.392,0.11,0.177,0.384,8.1,7.980563e-4,0.6690449311,0.1208263384
72.565124174,MO,53602,0.0345866339,3.9976178941,0.857957591,0.1846289753,0.231,0.299,0.413,0.107,0.178,0.397,7.7,2.551671e-4,0.7260396673,0.0939465409
74.744101648,MO,69841,0.0273603947,3.833605167,0.650751329,0.1927985415,0.193,0.265,0.386,0.103,0.154,0.378,7.6,3.775009e-4,0.765835212,0.0761190638
71.5212902,MO,55231,0.0368469963,5.9894306868,0.8499263278,0.0654116146,0.185,0.254,0.367,0.12,0.159,0.372,10.3,9.682588e-4,0.4535202492,0.176380191
76.856170738,MT,70939,0.0288938706,4.3929053276,0.7878767515,0.0755195414,0.16,0.185,0.308,0.071,0.117,0.329,5.6,8.331288e-4,0.6942297369,0.1243818664
64.603903774,MT,51259,0.0435729847,4.8380728879,0.98332211,0.1145251397,0.234,0.29,0.414,0.124,0.166,0.367,6.6,5.402485e-4,0.6824708751,0.0624066886
69.954691693,MT,56865,0.0357798165,5.7151303148,0.8916395604,0.3273137698,0.218,0.261,0.414,0.113,0.164,0.323,6,5.730659e-4,0.6316935133,0.1125730994
77.399583009,MT,74150,0.0347499675,4.2017639542,0.8397138576,0.0614141414,0.17,0.214,0.302,0.07,0.1,0.32,6.9,9.220499e-4,0.740428755,0.1432311321
81.959516956,MT,90942,0.0209886426,4.1611572314,0.8236875513,0.0379016393,0.123,0.157,0.237,0.066,0.09,0.289,2.3,7.823132e-4,0.6152185645,0.1463145189
66.896537593,MT,51416,0.0542757417,7.5037389056,0.867461647,0.3385620915,0.304,0.325,0.362,0.142,0.194,0.403,6.4,7.979688e-4,0.6487781505,0.1144291092
72.943315083,MT,51435,0.0248138958,4.0123182332,0.7518324607,0.1475903614,0.201,0.251,0.349,0.095,0.125,0.36,5.8,6.798937e-4,0.6681657565,0.1126056217
78.569755887,MT,72882,0.0285032883,4.5136410991,0.8236722996,0.0547554993,0.138,0.175,0.292,0.071,0.112,0.279,8.7,0.0011544929000000001,0.5965686844,0.1452653239
74.112969697,MT,58406,0.0336573174,4.9340883855,0.7238549587,0.161311054,0.153,0.219,0.298,0.081,0.135,0.328,6.5,7.907147e-4,0.7048934645,0.1501788663
75.909624386,MT,70221,0.0260401315,4.2213964231,0.7296458562,0.0710965959,0.174,0.215,0.346,0.082,0.105,0.356,7.1,0.0010769028,0.6931227624,0.1136932375
78.092409559,NE,74727,0.022569665,4.2099967057,0.7980958847,0.0428271366,0.136,0.241,0.356,0.097,0.136,0.315,6,7.445159e-4,0.6654123538,0.1121969972
77.726567974,NE,77747,0.0256337421,4.4764810134,0.8318881161,0.0550822657,0.141,0.243,0.358,0.1,0.131,0.322,7.3,0.0010871646,0.6174578867,0.1312784344
79.089157566,NE,71171,0.0211593358,4.1705197079,0.8030869743,0.0248639105,0.137,0.211,0.331,0.092,0.134,0.303,6.5,6.933445e-4,0.5884217854,0.125562271
75.169047724,NE,63632,0.021607794,4.2482599458,0.6419013678,0.1027253669,0.187,0.271,0.394,0.113,0.147,0.372,5.9,5.273489e-4,0.6415495372,0.1090650551
79.854859618,NE,101902,0.0219981576,3.5827514896,0.8070532807,0.0511159107,0.129,0.239,0.384,0.1,0.109,0.337,7.8,4.963344e-4,0.7061697472,0.0935312003
76.424167834,NV,76332,0.0514104122,4.4127192314,0.8503377972,0.0982007892,0.149,0.257,0.339,0.088,0.144,0.393,8.15,5.671136e-4,0.5931368531,0.1713549241
76.641728428,NV,75103,0.0543172189,4.4635605966,0.8762410777,0.1036390527,0.157,0.27,0.328,0.103,0.146,0.414,12.1,5.461344e-4,0.5704833026,0.1845754765
73.321667668,NV,63071,0.0641102784,4.5378945744,1.0004641147,0.1786703601,0.206,0.277,0.32,0.107,0.173,0.386,7.4,2.43218e-4,0.7523128105,0.1314949755
76.81153373,NV,84282,0.0407151722,4.2043099107,0.8406550936,0.0797520315,0.154,0.21,0.298,0.096,0.129,0.387,11.2,7.884198e-4,0.5947426236,0.1460677083
73.358342719,NV,72823,0.0448919978,4.1106395109,0.8764034431,0.1385838697,0.172,0.244,0.326,0.099,0.141,0.362,8.5,6.441442e-4,0.6320818535,0.1417255037
78.936114195,NH,97031,0.0220074907,4.2636866975,0.7877139551,0.0422027866,0.115,0.19,0.3,0.081,0.097,0.338,5.45,8.704154e-4,0.7250964284,0.1241075652
80.100992365,NH,81537,0.0194190837,4.8454221524,0.8736774213,0.0458929165,0.128,0.17,0.288,0.076,0.107,0.327,4.4,0.0018871813,0.7096407899,0.1406165495
78.599450373,NH,103181,0.0230469093,4.0732517976,0.7678359816,0.0515112604,0.103,0.176,0.298,0.077,0.095,0.344,3.4,8.347501e-4,0.6753332697,0.122599767
78.964509444,NH,91357,0.0190337284,4.2298130494,0.8013951638,0.0521233131,0.121,0.19,0.307,0.079,0.098,0.33,5.7,9.855834e-4,0.7349822152,0.1084952394
80.501326258,NH,109660,0.0230404421,3.8784807265,0.7790647596,0.0218399829,0.127,0.177,0.317,0.075,0.081,0.346,6.9,7.856203e-4,0.7861645654,0.1183398631
79.040609766,NJ,99716,0.0442988583,5.0725499465,0.8172387547,0.0513492582,0.107,0.228,0.29,0.095,0.107,0.379,8.1,7.817954e-4,0.636933838,0.1724470724
75.650724835,NJ,75904,0.0586710669,4.7880552374,0.8496593051,0.0668507896,0.134,0.254,0.332,0.1,0.122,0.391,6.9,7.164522e-4,0.6783611745,0.1838712124
81.874845161,NJ,116157,0.0386219366,4.8161118059,0.8030232212,0.0359256859,0.094,0.209,0.258,0.084,0.089,0.396,9.5,0.0011343871,0.6536043724,0.1766191656
78.905082247,NJ,102384,0.0394878199,4.0767525688,0.8161763812,0.056457815,0.112,0.19,0.326,0.084,0.079,0.347,8.3,7.581811e-4,0.7573304704,0.1339370747
76.162455316,NJ,82678,0.0482825042,5.0863357434,0.8358120335,0.0556750299,0.133,0.247,0.328,0.101,0.113,0.408,8.7,9.851634e-4,0.6502998968,0.168383286
76.63584611,NJ,81007,0.0762336458,4.6065709627,0.8583711093,0.0671532847,0.143,0.215,0.317,0.085,0.119,0.346,7.3,5.331326e-4,0.7928959409,0.1563514893
73.739829941,NJ,64240,0.0648066093,5.0498636241,0.8866019569,0.1372334609,0.169,0.28,0.368,0.113,0.131,0.434,8.3,3.905563e-4,0.6555182692,0.1990900503
77.661793635,NJ,80005,0.0554048614,6.7671157244,0.8920451199,0.0745774096,0.124,0.257,0.291,0.102,0.116,0.404,8.8,7.544592e-4,0.4453197595,0.231801239
77.106128992,NJ,96965,0.0430237797,4.1721614951,0.8080468269,0.04369931,0.124,0.207,0.363,0.087,0.089,0.404,8.6,5.320599e-4,0.7942502415,0.1356344588
79.914650496,NJ,88469,0.0437516198,6.0607926244,0.8733497787,0.079659337,0.107,0.254,0.307,0.101,0.13,0.389,8.3,4.740463e-4,0.3118233001,0.2088724584
78.385186486,NJ,95502,0.0389032738,5.5675735518,0.8160400878,0.0321070819,0.104,0.224,0.307,0.089,0.097,0.37,7.2,9.043841e-4,0.6189136459,0.1640187897
80.181999008,NJ,104637,0.0409554355,4.3837104654,0.7708485333,0.0349703921,0.097,0.214,0.269,0.099,0.093,0.394,7.6,9.038031e-4,0.6346749125,0.1547690241
79.64859143,NJ,117752,0.0384298305,5.0202954721,0.7150048384,0.0371519799,0.121,0.183,0.293,0.079,0.084,0.347,7.9,0.0010970723,0.7537240952,0.1574656873
78.080170306,NJ,85239,0.0423420804,4.4514891577,0.7700036066,0.0376028598,0.145,0.235,0.332,0.085,0.106,0.383,6.5,3.836684e-4,0.8017108243,0.1604317367
78.440264534,NJ,81823,0.0551144343,5.3734125171,0.8619826941,0.0480311863,0.149,0.309,0.317,0.107,0.124,0.385,8.3,5.191878e-4,0.5282585242,0.225371089
78.385062199,NJ,109884,0.0425986842,3.727331237,0.8170079932,0.0614154218,0.115,0.19,0.293,0.076,0.084,0.364,7.5,4.534742e-4,0.8491138711,0.1259426714
79.261718711,NJ,100031,0.0472691988,4.8566166185,0.8671062149,0.0729351881,0.115,0.242,0.28,0.093,0.094,0.397,9.5,6.15262e-4,0.5761493184,0.1769165071
78.315011557,NJ,98857,0.0404316259,3.9602339451,0.792535399,0.0670632774,0.115,0.205,0.291,0.077,0.097,0.375,7.2,5.418537e-4,0.7428520571,0.1355489426
74.413201597,NM,62286,0.0375666671,5.3035550745,0.8435430167,0.0973000731,0.155,0.239,0.334,0.111,0.152,0.341,5.4,7.438996e-4,0.6933932591,0.1387943967
75.08976794,NM,68286,0.0345509593,5.1501863879,0.8744683747,0.0793186917,0.139,0.198,0.281,0.093,0.141,0.308,9.7,0.0010616955,0.6426876439,0.1620129788
72.61696154,NM,53858,0.0290245765,4.9253935984,0.7969645662,0.1518013291,0.158,0.252,0.349,0.107,0.155,0.383,5.8,4.166753e-4,0.6125818851,0.1642150008
76.021343595,NM,56233,0.0429747536,5.4797758285,0.9093094317,0.0958671201,0.149,0.243,0.36,0.121,0.164,0.329,9.1,6.184878e-4,0.6529630073,0.1513620193
72.630318535,NM,60820,0.0349407167,5.3485571283,0.5925941775,0.1013925152,0.181,0.301,0.355,0.127,0.139,0.327,5.6,3.013534e-4,0.6948876587,0.1158719791
63.94369904,NM,41427,0.0518198643,7.5129341033,0.9811846524,0.1705895055,0.311,0.316,0.374,0.166,0.209,0.4,5.3,8.21956e-4,0.6880216237,0.0943090281
74.863465511,NM,51298,0.0401633764,4.2742961297,0.9002529975,0.1228928766,0.189,0.264,0.388,0.112,0.165,0.354,5.8,4.523104e-4,0.6503603047,0.1032529397
69.270406337,NM,51703,0.0344440506,5.82873702,0.7743107303,0.1126629423,0.178,0.277,0.388,0.132,0.161,0.36,5.4,4.977725e-4,0.7808411215,0.0929459381
76.809110331,NM,81557,0.0364420795,3.8082913306,0.8311978151,0.0767778477,0.163,0.227,0.311,0.1,0.109,0.376,7.6,6.606373e-4,0.8361170413,0.0908083755
69.849902159,NM,57296,0.0417772535,4.8888593223,0.7889413748,0.0981052632,0.249,0.273,0.381,0.121,0.173,0.382,6.4,5.289562e-4,0.7018001121,0.1402107541
79.33546092,NM,78366,0.0335635776,4.9814345168,0.8564988358,0.1091851852,0.114,0.178,0.231,0.089,0.122,0.306,4.5,0.001101797,0.7061919594,0.1580251363
70.968960003,NM,46070,0.0421393841,6.8489311164,0.7704574805,0.1801242236,0.22,0.305,0.35,0.134,0.208,0.335,5.3,4.291582e-4,0.7351589429,0.0980749747
74.531131777,NM,56785,0.040507611,4.4716995682,1.0391463734,0.1130153999,0.158,0.251,0.355,0.115,0.153,0.356,6.8,2.979661e-4,0.8205137779,0.1277667946
79.350500568,NY,82052,0.0422750136,5.780476775,0.8767238294,0.0660539101,0.115,0.251,0.303,0.099,0.134,0.388,6.9,8.034921e-4,0.5430717036,0.1939907904
78.49584042,NY,81193,0.0328715953,4.6358145944,0.8840075897,0.0436069851,0.127,0.216,0.335,0.084,0.116,0.371,8.7,9.625713e-4,0.5672126454,0.1468500273
76.779175014,NY,57488,0.0426826125,4.424328422,0.7855129599,0.0331553182,0.165,0.243,0.343,0.091,0.143,0.387,6.5,3.470264e-4,0.8030720525,0.1077677544
76.681897585,NY,46894,0.0682682169,7.321794181,0.9695714202,0.1021624765,0.163,0.36,0.372,0.15,0.202,0.435,8.3,5.782667e-4,0.2026894713,0.3119479055
76.509171381,NY,63590,0.0393748266,5.0979134563,0.8058379154,0.0401024515,0.159,0.238,0.333,0.089,0.146,0.366,7.2,7.858447e-4,0.6457490126,0.1448835238
74.466671641,NY,55944,0.042663766,4.8234150136,0.8931600624,0.0943858789,0.187,0.264,0.365,0.096,0.148,0.401,6.8,4.317902e-4,0.7457733643,0.1148468492
77.601584497,NY,66431,0.0360567487,4.6472783378999996,0.8268528016,0.064652568,0.184,0.262,0.41,0.092,0.13,0.394,7,2.899315e-4,0.7191229974,0.124228699
75.711401705,NY,56040,0.0427299034,4.8477991188,0.8580913456,0.0975296302,0.179,0.275,0.347,0.095,0.15,0.416,5.3,6.3088e-4,0.6906458714,0.1349480302
75.02900282,NY,60456,0.0399780467,4.5677210667,0.8455728074,0.1128423041,0.164,0.267,0.342,0.096,0.137,0.355,6.8,7.827082e-4,0.6983617826,0.1507978411
74.865954505,NY,57407,0.0347715274,4.1708017665,0.8636463121,0.1549094376,0.193,0.266,0.375,0.097,0.132,0.404,6.7,3.008359e-4,0.7632323232,0.1087931574
77.81640984,NY,64282,0.035189633,4.8719408726,0.9183140743,0.0385866031,0.189,0.28,0.418,0.098,0.13,0.363,6.2,8.040605e-4,0.6885142445,0.1230816928
79.204849312,NY,73112,0.0298337137,4.923698069,0.9033172627,0.126176219,0.146,0.232,0.33,0.081,0.11,0.365,7.8,4.046748e-4,0.7536209671,0.1513375593
76.66331899,NY,56163,0.0403342439,4.7715339467,0.9305113005,0.0762207225,0.159,0.243,0.359,0.092,0.139,0.419,6.5,3.830727e-4,0.7668760226,0.1449338726
79.291172188,NY,96374,0.0326450665,4.5868596068,0.8079493449,0.0642191074,0.118,0.199,0.343,0.084,0.1,0.365,8.3,7.101699e-4,0.6883247673,0.1568453069
77.04116306,NY,70443,0.0380027388,5.0336885774,0.8488251164,0.0563850937,0.156,0.255,0.327,0.089,0.123,0.387,6.8,7.321052e-4,0.6545431858,0.1425088809
77.270243397,NY,63624,0.0381555532,4.4733206566,0.9450632818,0.0831191088,0.184,0.273,0.366,0.098,0.148,0.374,6.5,5.268038e-4,0.7118644068,0.1102626591
77.599059563,NY,70789,0.0382947625,5.1061813331,0.8485990293,0.1341090018,0.148,0.23,0.324,0.083,0.114,0.384,7.4,2.886657e-4,0.7756212888,0.1415625352
77.550738865,NY,63771,0.0407353477,4.4266613378,0.8601823708,0.1501322751,0.168,0.231,0.378,0.088,0.127,0.371,6.8,2.66947e-4,0.7589082042,0.1013185569
77.320601254,NY,61664,0.0435273146,4.0462615901,0.8807804878,0.0709490111,0.179,0.289,0.374,0.099,0.137,0.432,6.5,5.073305e-4,0.5412732061,0.1296847771
80.089940544,NY,76353,0.0552572743,6.7742097729,0.9196148986,0.0782699926,0.117,0.255,0.269,0.109,0.152,0.401,8.4,6.319451e-4,0.2971743153,0.2552715757
79.356431345,NY,70185,0.035151117,4.0904942285,0.8386931208,0.0460251046,0.163,0.23,0.324,0.087,0.111,0.364,6.8,4.547079e-4,0.7710551194,0.1018214015
78.403259836,NY,73680,0.037233881,4.4876317214,0.8827185871,0.0463602288,0.159,0.224,0.344,0.081,0.11,0.383,6.8,7.390109e-4,0.7842193796,0.1242451083
78.236670025,NY,73263,0.0366607448,4.8620176077,0.8197488982,0.0543254858,0.117,0.193,0.361,0.088,0.121,0.358,6.6,0.0010739446,0.6351601549,0.1405590777
75.200585673,NY,61463,0.0459703099,4.8103125622,0.8324396541,0.1289374213,0.187,0.294,0.36,0.102,0.144,0.434,7.3,0.00052463779999999995,0.6933555163,0.1403565466
75.418682898,NY,65932,0.0406692303,4.8000359518,0.8065507312,0.0607647466,0.146,0.233,0.346,0.089,0.126,0.386,7.9,3.827019e-4,0.7090159903,0.1198509882
76.278820394,NY,61566,0.0371239854,4.5691405841,0.8662769814,0.0871872631,0.154,0.263,0.382,0.09,0.131,0.394,7,7.035097e-4,0.677885991,0.1181254082
77.742598281,NY,74388,0.0349531726,4.9595945991,0.8660112978,0.0436831148,0.155,0.23,0.351,0.092,0.123,0.38,6.4,9.234293e-4,0.656601509,0.139882786
79.758892306,NY,79364,0.0328318836,4.0486299144,0.8252680879,0.0548452221,0.143,0.211,0.341,0.083,0.111,0.396,6.9,8.266079e-4,0.72808489219999994,0.1070113072
78.790827102,NY,93492,0.0343784208,4.7906767077,0.828154895,0.0784498313,0.118,0.23,0.373,0.094,0.113,0.384,8.1,6.674495e-4,0.6842787541,0.1972211444
76.931193356,NY,65156,0.03969129,4.3816477312,0.8618516985,0.1147540984,0.157,0.235,0.362,0.086,0.126,0.38,7.1,7.46436e-5,0.773630306,0.145
76.210599947,NY,68613,0.0431010038,4.5788956021,0.7932488754,0.0813895159,0.172,0.257,0.385,0.092,0.143,0.402,6.9,4.003851e-4,0.7391368921,0.1284303204
77.679478008,NY,63863,0.0383616532,4.3298829883,0.9206999928,0.066877206,0.141,0.238,0.355,0.089,0.122,0.372,6.5,0.0013763914,0.7434094126,0.1092839395
81.207949414,NY,81399,0.0460298526,5.0021711329,0.9728087522,0.0705000157,0.106,0.27,0.247,0.107,0.125,0.373,7.4,5.894104e-4,0.4488825568,0.2391387433
77.745827557,NY,82846,0.0330344103,4.6197471614,0.9040898178,0.0610054203,0.13,0.215,0.346,0.087,0.118,0.412,8.1,4.805532e-4,0.6409493757,0.1160378381
79.04440445,NY,93337,0.0488112972,5.008744829,0.8739974062,0.0580249979,0.106,0.254,0.294,0.097,0.115,0.415,7.7,8.125732e-4,0.679423924,0.2126812521
81.013304227,NY,105923,0.0311896491,5.4183212445,0.8911107004,0.0620762926,0.139,0.25,0.32,0.102,0.11,0.437,8.4,8.48989e-4,0.6825452151,0.2242336375
76.773624978,NY,57832,0.043721297,5.4625459765,0.8382612533,0.1020192533,0.196,0.28,0.371,0.099,0.149,0.381,6.9,5.460384e-4,0.7150388191,0.1362712033
80.245541928,NY,94394,0.0288238749,4.1608415338,0.7714936489,0.0412634654,0.105,0.169,0.321,0.071,0.095,0.307,8.2,6.951495e-4,0.7216707567,0.104711561
77.075693617,NY,74791,0.0350904017,4.3947831796,0.8396016139,0.0815116279,0.132,0.213,0.343,0.089,0.113,0.396,8,7.970194e-4,0.6381852723,0.1545311439
78.92809918,NY,63768,0.0415579201,4.2128650432,0.8575512225,0.0421718503,0.192,0.253,0.376,0.091,0.121,0.404,6.6,3.013763e-4,0.7767505426,0.1070153591
77.559545914,NY,58581,0.0348741794,4.1509923242,0.8523459463,0.1373265157,0.163,0.25,0.374,0.089,0.131,0.373,6.9,2.671574e-4,0.7199356678,0.11943441640000001
76.303825723,NY,64261,0.0397000655,4.4849927697,0.8309889598,0.0929171669,0.165,0.241,0.366,0.088,0.132,0.394,5.7,5.594526e-4,0.735275979,0.1076744125
79.39597492,NY,123219,0.0339044405,4.1977385699,0.8185759605,0.0574053383,0.108,0.223,0.298,0.084,0.081,0.393,6.4,7.128144e-4,0.8191438276,0.1758511249
76.114977732,NY,68063,0.0331780538,5.1430587405,0.8420888414,0.2374405077,0.151,0.262,0.348,0.106,0.131,0.412,6.9,3.2579e-4,0.6928346848,0.1516438356
78.584203937,NY,67616,0.0338416265,4.3193402349,0.7488201281,0.1031429836,0.138,0.223,0.352,0.083,0.115,0.389,7.1,2.709462e-4,0.7821806669,0.0962440131
78.797974881,NY,84593,0.0344671918,5.2266339505,0.8139370602,0.0907779381,0.141,0.217,0.322,0.089,0.128,0.372,8,5.957879e-4,0.699856371,0.1799020864
76.567769539,NY,71396,0.0339858422,3.909221902,0.8234743412,0.0991129965,0.157,0.239,0.36,0.088,0.121,0.354,7.6,3.609161e-4,0.765564443,0.109586728
77.249592324,NY,73028,0.0336153723,4.2418888532,0.8054394326,0.0872362326,0.148,0.232,0.372,0.084,0.114,0.384,7.1,2.309647e-4,0.7987808069,0.1130301234
78.147555658,NY,70775,0.0392395525,3.8734460076,0.8109908263,0.0769230769,0.168,0.251,0.358,0.088,0.115,0.399,6.8,3.457558e-4,0.7697226834,0.071900032
75.93399587,NC,70838,0.0345535479,4.685680593,0.839333379,0.0725275966,0.149,0.227,0.342,0.106,0.14,0.35,6.7,7.078841e-4,0.6636547499,0.1266876072
75.398043748,NC,66395,0.0339492509,4.3171938505,0.8618057871,0.0505686625,0.173,0.258,0.38,0.113,0.143,0.367,7.4,3.853299e-4,0.6560833419,0.1107812406
74.110219268,NC,62976,0.0321989674,3.8472704757,0.8454788699,0.0954378605,0.162,0.227,0.338,0.097,0.149,0.343,7.7,1.910272e-4,0.8166966535,0.072135785
77.058210536,NC,76797,0.0420598681,3.9159118485,0.8614767478,0.077822762,0.139,0.198,0.309,0.092,0.135,0.363,6.2,4.368478e-4,0.8383977901,0.1250858997
77.403702065,NC,71218,0.0270656555,4.5837174598,0.8798906024,0.0489841805,0.111,0.184,0.262,0.08,0.145,0.277,5.1,0.001406822,0.6443723703,0.1248550133
74.169901722,NC,55616,0.0328021574,4.5535655468,0.869108612,0.1348701643,0.173,0.244,0.32,0.104,0.172,0.352,7.5,6.277751e-4,0.7477211273,0.1032146419
77.189573148,NC,85540,0.0324456636,4.2368651263,0.8421777643,0.0964590965,0.122,0.214,0.346,0.099,0.115,0.343,8.5,7.912555e-4,0.7213263656,0.1136986127
72.358851842000007,NC,56239,0.0338371741,4.4030418251,0.8001640971,0.1437944232,0.184,0.245,0.35,0.105,0.16,0.33,7.4,4.971229e-4,0.7401269609,0.0744565564
73.919751616,NC,65898,0.0329104036,4.2779578324,0.8351058893,0.1013148626,0.17,0.233,0.341,0.101,0.148,0.323,7.9,6.368915e-4,0.7271974356,0.0843275747
72.02350536,NC,61411,0.0346627436,4.7998380981,0.8608257764,0.0978009259,0.206,0.272,0.378,0.113,0.164,0.364,8.1,4.384261e-4,0.7065398463,0.114427157
69.739990661,NC,50837,0.0399462606,4.7790830235,0.9309597942,0.1094710947,0.216,0.289,0.392,0.134,0.17,0.396,6.5,3.992654e-4,0.7225776252,0.1417358923
73.583646672,NC,61761,0.0346624907,4.3340113628,0.8033491263,0.0821212799,0.174,0.245,0.361,0.116,0.147,0.348,5.7,7.449788e-4,0.6994598765,0.1221539304
72.851337042,NC,61511,0.0471444465,4.3235955056,0.9083432529,0.0828119049,0.157,0.245,0.396,0.122,0.163,0.421,6.8,7.063915e-4,0.5365522409,0.170222627
73.31963788,NC,63551,0.0336850899,4.236292195,0.7817795835,0.0679838017,0.174,0.231,0.345,0.103,0.153,0.339,8.3,2.812989e-4,0.7352872489,0.1030363365
76.350943987,NC,76153,0.0314022478,3.8535782456,0.8011981247,0.0841813136,0.163,0.23,0.34,0.097,0.148,0.335,8.3,4.134794e-4,0.8338766076,0.0953379378
73.751902533,NC,52947,0.0331478724,4.4357003257,0.7966409347,0.109991942,0.179,0.284,0.394,0.126,0.165,0.354,5.9,2.26734e-4,0.7003881369,0.1074492572
79.186138445,NC,81413,0.0305756282,4.4889165347,0.93802691,0.0651716091,0.106,0.191,0.325,0.102,0.122,0.337,7.3,0.0011958568,0.5502158814,0.1336057867
70.482550684,NC,49972,0.0573181682,4.9976649154,0.8732046726,0.0872827804,0.189,0.286,0.405,0.143,0.164,0.384,6.7,3.928948e-4,0.5938667895,0.1568808837
75.848426857,NC,65556,0.0353355578,4.6186132687,0.8651216686,0.072163174,0.145,0.22,0.318,0.106,0.145,0.342,8.1,0.0011387129,0.6268596341,0.1290456815
72.983767606,NC,67076,0.0339184588,4.6921491406,0.8148790427,0.0773893183,0.168,0.229,0.365,0.109,0.144,0.381,8.4,5.241363e-4,0.658218384,0.1427023888
76.246124474,NC,65890,0.0391404333,4.6303901437,0.8080015314,0.0557168046,0.149,0.238,0.335,0.11,0.137,0.363,6.4,8.075072e-4,0.5995959353,0.1365342988
70.414980128,NC,48520,0.0517795995,6.0637506414,0.819871478,0.1778825547,0.2,0.298,0.412,0.145,0.176,0.396,6.7,4.764667e-4,0.6347624451,0.1604050792
74.550370405,NC,70074,0.0390525313,4.3032535083,0.7696792003,0.0824088748,0.16,0.252,0.394,0.115,0.149,0.375,7.5,2.721269e-4,0.6949361623,0.125887283
74.560685099,NC,64553,0.0301173403,4.404026698,0.8979191351,0.0978302246,0.143,0.207,0.315,0.092,0.153,0.315,5.8,6.882643e-4,0.7501494098,0.112990769
72.722518981,NC,60257,0.0443848965,5.0625721133,0.8353572798,0.0951031971,0.166,0.266,0.356,0.13,0.157,0.398,7.3,2.071017e-4,0.7168363268,0.1420028209
76.553302242,NC,84335,0.0324595292,4.2127203364,0.7017235315,0.066554161,0.145,0.222,0.335,0.097,0.128,0.309,8.6,6.771962e-4,0.7147457146,0.0956953225
76.453118623,NC,79666,0.0317958429,4.2844518749,0.8198763747,0.0729963419,0.159,0.241,0.362,0.11,0.127,0.355,6.6,2.693109e-4,0.7710011787,0.1057481023
73.748946311,NC,62680,0.0398381575,4.3254835997,0.8049772156,0.1063763608,0.172,0.267,0.384,0.117,0.163,0.391,7.3,5.145156e-4,0.6595157954,0.1264580012
70.906473993,NC,51601,0.0343412527,5.0389372916,0.9629338633,0.0743919886,0.192,0.285,0.404,0.136,0.181,0.414,6.2,5.666654e-4,0.5925861317,0.1511316397
76.165690489,NC,79109,0.030020507,4.6036408138,0.7252218425,0.0538081622,0.164,0.231,0.332,0.097,0.136,0.344,8.4,4.349281e-4,0.7846753174,0.1048159456
78.815017433,NC,84796,0.0335769384,4.4408691801,0.7939789575,0.0829285279,0.129,0.189,0.341,0.106,0.118,0.386,8.4,9.275793e-4,0.5550347535,0.1427653787
73.536759314,NC,65457,0.0455118297,4.4227362956,0.7942491197,0.1224709427,0.181,0.272,0.421,0.122,0.142,0.373,6.9,5.043288e-4,0.6370432547,0.1121609514
